name_en, category, name_jp, name_jp_phonetic, dex_num, photo_link, type_1, type_2, ability_1, ability_2, ability_3, hp, attack, defense, special attack, special defense, speed, 
Tandemaus, Couple Pokémon, ワッカネズミ, Wakkanezumi, #0924, https://archives.bulbagarden.net/wiki/Category:Tandemaus, Normal, None, Run Away, Pickup, Own Tempo, 50, 50, 45, 40, 45, 75, 
Maushold, Family Pokémon, イッカネズミ, Ikkanezumi, #0925, https://archives.bulbagarden.net/wiki/Category:Maushold, Normal, None, Friend Guard, Cheek Pouch, Technician, 74, 75, 70, 65, 75, 111, 
Fidough, Puppy Pokémon, パピモッチ, Pupimocchi, #0926, https://archives.bulbagarden.net/wiki/Category:Fidough, Fairy, None, Own Tempo, None, Klutz, 37, 55, 70, 30, 55, 65, 
Dachsbun, Dog Pokémon, バウッツェル, Bowtzel, #0927, https://archives.bulbagarden.net/wiki/Category:Dachsbun, Fairy, None, Well-Baked Body, None, Aroma Veil, 57, 80, 115, 50, 80, 95, 
Smoliv, Olive Pokémon, ミニーブ, Minive, #0928, https://archives.bulbagarden.net/wiki/Category:Smoliv, Grass, Normal, Early Bird, None, Harvest, 41, 35, 45, 58, 51, 30, 
Dolliv, Olive Pokémon, オリーニョ, Olinyo, #0929, https://archives.bulbagarden.net/wiki/Category:Dolliv, Grass, Normal, Early Bird, None, Harvest, 52, 53, 60, 78, 78, 33, 
Arboliva, Olive Pokémon, オリーヴァ, Oliva, #0930, https://archives.bulbagarden.net/wiki/Category:Arboliva, Grass, Normal, Seed Sower, None, Harvest, 78, 69, 90, 125, 109, 39, 
Squawkabilly, Parrot Pokémon, イキリンコ, Ikirinko, #0931, https://archives.bulbagarden.net/wiki/Category:Squawkabilly, Normal, Flying, Intimidate, Hustle, Guts, 82, 96, 51, 45, 51, 92, 
Nacli, Rock Salt Pokémon, コジオ, Kojio, #0932, https://archives.bulbagarden.net/wiki/Category:Nacli, Rock, None, Purifying Salt, Sturdy, Clear Body, 55, 55, 75, 35, 35, 25, 
Naclstack, Rock Salt Pokémon, ジオヅム, Jiodumu, #0933, https://archives.bulbagarden.net/wiki/Category:Naclstack, Rock, None, Purifying Salt, Sturdy, Clear Body, 60, 60, 100, 35, 65, 35, 
Garganacl, Rock Salt Pokémon, キョジオーン, Kyojiohn, #0934, https://archives.bulbagarden.net/wiki/Category:Garganacl, Rock, None, Purifying Salt, Sturdy, Clear Body, 100, 100, 130, 45, 90, 35, 
Charcadet, Fire Child Pokémon, カルボウ, Carbou, #0935, https://archives.bulbagarden.net/wiki/Category:Charcadet, Fire, None, Flash Fire, None, Flame Body, 40, 50, 40, 50, 40, 35, 
Armarouge, Fire Warrior Pokémon, グレンアルマ, Gurenarma, #0936, https://archives.bulbagarden.net/wiki/Category:Armarouge, Fire, Psychic, Flash Fire, None, Weak Armor, 85, 60, 100, 125, 80, 75, 
Ceruledge, Fire Blades Pokémon, ソウブレイズ, Soublades, #0937, https://archives.bulbagarden.net/wiki/Category:Ceruledge, Fire, Ghost, Flash Fire, None, Weak Armor, 75, 125, 80, 60, 100, 85, 
Tadbulb, EleTadpole Pokémon, ズピカ, Zupika, #0938, https://archives.bulbagarden.net/wiki/Category:Tadbulb, Electric, None, Own Tempo, Static, Damp, 61, 31, 41, 59, 35, 45, 
Bellibolt, EleFrog Pokémon, ハラバリー, Harabarie, #0939, https://archives.bulbagarden.net/wiki/Category:Bellibolt, Electric, None, Electromorphosis, Static, Damp, 109, 64, 91, 103, 83, 45, 
Wattrel, Storm Petrel Pokémon, カイデン, Kaiden, #0940, https://archives.bulbagarden.net/wiki/Category:Wattrel, Electric, Flying, Wind Power, Volt Absorb, Competitive, 40, 40, 35, 55, 40, 70, 
Kilowattrel, Frigatebird Pokémon, タイカイデン, Taikaiden, #0941, https://archives.bulbagarden.net/wiki/Category:Kilowattrel, Electric, Flying, Wind Power, Volt Absorb, Competitive, 70, 70, 60, 105, 60, 125, 
Maschiff, Rascal Pokémon, オラチフ, Orachifu, #0942, https://archives.bulbagarden.net/wiki/Category:Maschiff, Dark, None, Intimidate, Run Away, Stakeout, 60, 78, 60, 40, 51, 51, 
Mabosstiff, Boss Pokémon, マフィティフ, Mafitiff, #0943, https://archives.bulbagarden.net/wiki/Category:Mabosstiff, Dark, None, Intimidate, Guard Dog, Stakeout, 80, 120, 90, 60, 70, 85, 
Shroodle, Toxic Mouse Pokémon, シルシュルー, Shirushrew, #0944, https://archives.bulbagarden.net/wiki/Category:Shroodle, Poison, Normal, Unburden, Pickpocket, Prankster, 40, 65, 35, 40, 35, 75, 
Grafaiai, Toxic Monkey Pokémon, タギングル, Taggingru, #0945, https://archives.bulbagarden.net/wiki/Category:Grafaiai, Poison, Normal, Unburden, Poison Touch, Prankster, 63, 95, 65, 80, 72, 110, 
Bramblin, Tumbleweed Pokémon, アノクサ, Anokusa, #0946, https://archives.bulbagarden.net/wiki/Category:Bramblin, Grass, Ghost, Wind Rider, None, Infiltrator, 40, 65, 30, 45, 35, 60, 
Brambleghast, Tumbleweed Pokémon, アノホラグサ, Anohoragusa, #0947, https://archives.bulbagarden.net/wiki/Category:Brambleghast, Grass, Ghost, Wind Rider, None, Infiltrator, 55, 115, 70, 80, 70, 90, 
Toedscool, Woodear Pokémon, ノノクラゲ, Nonokurage, #0948, https://archives.bulbagarden.net/wiki/Category:Toedscool, Ground, Grass, Mycelium Might, None, None, 40, 40, 35, 50, 100, 70, 
Toedscruel, Woodear Pokémon, リククラゲ, Rikukurage, #0949, https://archives.bulbagarden.net/wiki/Category:Toedscruel, Ground, Grass, Mycelium Might, None, None, 80, 70, 65, 80, 120, 100, 
Klawf, Ambush Pokémon, ガケガニ, Gakegani, #0950, https://archives.bulbagarden.net/wiki/Category:Klawf, Rock, None, Anger Shell, Shell Armor, Regenerator, 70, 100, 115, 35, 55, 75, 
Capsakid, Spicy Pepper Pokémon, カプサイジ, Capsaiji, #0951, https://archives.bulbagarden.net/wiki/Category:Capsakid, Grass, None, Chlorophyll, Insomnia, Klutz, 50, 62, 40, 62, 40, 50, 
Scovillain, Spicy Pepper Pokémon, スコヴィラン, Scovillain, #0952, https://archives.bulbagarden.net/wiki/Category:Scovillain, Grass, Fire, Chlorophyll, Insomnia, Moody, 65, 108, 65, 108, 65, 75, 
Rellor, Rolling Pokémon, シガロコ, Shigaroko, #0953, https://archives.bulbagarden.net/wiki/Category:Rellor, Bug, None, Compound Eyes, None, Shed Skin, 41, 50, 60, 31, 58, 30, 
Rabsca, Rolling Pokémon, ベラカス, Beracas, #0954, https://archives.bulbagarden.net/wiki/Category:Rabsca, Bug, Psychic, Synchronize, None, Telepathy, 75, 50, 85, 115, 100, 45, 
Flittle, Frill Pokémon, ヒラヒナ, Hirahina, #0955, https://archives.bulbagarden.net/wiki/Category:Flittle, Psychic, None, Anticipation, Frisk, Speed Boost, 30, 35, 30, 55, 30, 75, 
Espathra, Ostrich Pokémon, クエスパトラ, Cuespatra, #0956, https://archives.bulbagarden.net/wiki/Category:Espathra, Psychic, None, Opportunist, Frisk, Speed Boost, 95, 60, 60, 101, 60, 105, 
Tinkatink, Metalsmith Pokémon, カヌチャン, Kanuchan, #0957, https://archives.bulbagarden.net/wiki/Category:Tinkatink, Fairy, Steel, Mold Breaker, Own Tempo, Pickpocket, 50, 45, 45, 35, 64, 58, 
Tinkatuff, Hammer Pokémon, ナカヌチャン, Nakanuchan, #0958, https://archives.bulbagarden.net/wiki/Category:Tinkatuff, Fairy, Steel, Mold Breaker, Own Tempo, Pickpocket, 65, 55, 55, 45, 82, 78, 
Tinkaton, Hammer Pokémon, デカヌチャン, Dekanuchan, #0959, https://archives.bulbagarden.net/wiki/Category:Tinkaton, Fairy, Steel, Mold Breaker, Own Tempo, Pickpocket, 85, 75, 77, 70, 105, 94, 
Wiglett, Garden Eel Pokémon, ウミディグダ, Umidigda, #0960, https://archives.bulbagarden.net/wiki/Category:Wiglett, Water, None, Gooey, Rattled, Sand Veil, 10, 55, 25, 35, 25, 95, 
Wugtrio, Garden Eel Pokémon, ウミトリオ, Umitrio, #0961, https://archives.bulbagarden.net/wiki/Category:Wugtrio, Water, None, Gooey, Rattled, Sand Veil, 35, 100, 50, 50, 70, 120, 
Bombirdier, Item Drop Pokémon, オトシドリ, Otoshidori, #0962, https://archives.bulbagarden.net/wiki/Category:Bombirdier, Flying, Dark, Big Pecks, Keen Eye, Rocky Payload, 70, 103, 85, 60, 85, 82, 
Finizen, Dolphin Pokémon, ナミイルカ, Namiiruka, #0963, https://archives.bulbagarden.net/wiki/Category:Finizen, Water, None, Water Veil, None, None, 70, 45, 40, 45, 40, 75, 
Palafin,  Pokémon, イルカマン, Irukaman, #0964, https://archives.bulbagarden.net/wiki/Category:Palafin, Water, None, Zero to Hero, None, None, 100, 70, 72, 53, 62, 100, 
Varoom, Single-Cyl Pokémon, ブロロン, Buroron, #0965, https://archives.bulbagarden.net/wiki/Category:Varoom, Steel, Poison, Overcoat, None, Slow Start, 45, 70, 63, 30, 45, 47, 
Revavroom, Multi-Cyl Pokémon, ブロロローム, Burororoom, #0966, https://archives.bulbagarden.net/wiki/Category:Revavroom, Steel, Poison, Overcoat, None, Filter, 80, 119, 90, 54, 67, 90, 
Cyclizar, Mount Pokémon, モトトカゲ, Mototokage, #0967, https://archives.bulbagarden.net/wiki/Category:Cyclizar, Dragon, Normal, Shed Skin, None, Regenerator, 70, 95, 65, 85, 65, 121, 
Orthworm, Earthworm Pokémon, ミミズズ, Mimizuzu, #0968, https://archives.bulbagarden.net/wiki/Category:Orthworm, Steel, None, Earth Eater, None, Sand Veil, 70, 85, 145, 60, 55, 65, 
Glimmet, Ore Pokémon, キラーメ, Kirame, #0969, https://archives.bulbagarden.net/wiki/Category:Glimmet, Rock, Poison, Toxic Debris, None, Corrosion, 48, 35, 42, 105, 60, 60, 
Glimmora, Ore Pokémon, キラフロル, Kiraflor, #0970, https://archives.bulbagarden.net/wiki/Category:Glimmora, Rock, Poison, Toxic Debris, None, Corrosion, 83, 55, 90, 130, 81, 86, 
Greavard, Ghost Dog Pokémon, ボチ, Bochi, #0971, https://archives.bulbagarden.net/wiki/Category:Greavard, Ghost, None, Pickup, None, Fluffy, 50, 61, 60, 30, 55, 34, 
Houndstone, Ghost Dog Pokémon, ハカドッグ, Hakadog, #0972, https://archives.bulbagarden.net/wiki/Category:Houndstone, Ghost, None, Sand Rush, None, Fluffy, 72, 101, 100, 50, 97, 68, 
Flamigo, Synchronize Pokémon, カラミンゴ, Karamingo, #0973, https://archives.bulbagarden.net/wiki/Category:Flamigo, Flying, Fighting, Scrappy, Tangled Feet, Costar, 82, 115, 74, 75, 64, 90, 
Cetoddle, Terra Whale Pokémon, アルクジラ, Arukujira, #0974, https://archives.bulbagarden.net/wiki/Category:Cetoddle, Ice, None, Thick Fat, Snow Cloak, Sheer Force, 108, 68, 45, 30, 40, 43, 
Cetitan, Terra Whale Pokémon, ハルクジラ, Hulkujira, #0975, https://archives.bulbagarden.net/wiki/Category:Cetitan, Ice, None, Thick Fat, Slush Rush, Sheer Force, 170, 113, 65, 45, 55, 73, 
Veluza, Jettison Pokémon, ミガルーサ, Migalusa, #0976, https://archives.bulbagarden.net/wiki/Category:Veluza, Water, Psychic, Mold Breaker, None, Sharpness, 90, 102, 73, 78, 65, 70, 
Dondozo, Big Catfish Pokémon, ヘイラッシャ, Heyrusher, #0977, https://archives.bulbagarden.net/wiki/Category:Dondozo, Water, None, Unaware, Oblivious, Water Veil, 150, 100, 115, 65, 65, 35, 
Tatsugiri, Mimicry Pokémon, シャリタツ, Syaritatsu, #0978, https://archives.bulbagarden.net/wiki/Category:Tatsugiri, Dragon, Water, Commander, None, Storm Drain, 68, 50, 60, 120, 95, 82, 
Annihilape, Rage Monkey Pokémon, コノヨザル, Konoyozaru, #0979, https://archives.bulbagarden.net/wiki/Category:Annihilape, Fighting, Ghost, Vital Spirit, Inner Focus, Defiant, 110, 115, 80, 50, 90, 90, 
Clodsire, Spiny Fish Pokémon, ドオー, Dooh, #0980, https://archives.bulbagarden.net/wiki/Category:Clodsire, Poison, Ground, Poison Point, Water Absorb, Unaware, 130, 75, 60, 45, 100, 20, 
Farigiraf, Long Neck Pokémon, リキキリン, Rikikirin, #0981, https://archives.bulbagarden.net/wiki/Category:Farigiraf, Normal, Psychic, Cud Chew, Armor Tail, Sap Sipper, 120, 90, 70, 110, 70, 60, 
Dudunsparce, Land Snake Pokémon, ノココッチ, Nokokocchi, #0982, https://archives.bulbagarden.net/wiki/Category:Dudunsparce, Normal, None, Serene Grace, Run Away, Rattled, 125, 100, 80, 85, 75, 55, 
Kingambit, Big Blade Pokémon, ドドゲザン, Dodogezan, #0983, https://archives.bulbagarden.net/wiki/Category:Kingambit, Dark, Steel, Defiant, Supreme Overlord, Pressure, 100, 135, 120, 60, 85, 50, 
Great Tusk, Paradox Pokémon, イダイナキバ, Idainakiba, #0984, https://archives.bulbagarden.net/wiki/Category:Great_Tusk, Ground, Fighting, Protosynthesis, None, None, 115, 131, 131, 53, 53, 87, 
Scream Tail, Paradox Pokémon, サケブシッポ, Sakebushippo, #0985, https://archives.bulbagarden.net/wiki/Category:Scream_Tail, Fairy, Psychic, Protosynthesis, None, None, 115, 65, 99, 65, 115, 111, 
Brute Bonnet, Paradox Pokémon, アラブルタケ, Araburutake, #0986, https://archives.bulbagarden.net/wiki/Category:Brute_Bonnet, Grass, Dark, Protosynthesis, None, None, 111, 127, 99, 79, 99, 55, 
Flutter Mane, Paradox Pokémon, ハバタクカミ, Habatakukami, #0987, https://archives.bulbagarden.net/wiki/Category:Flutter_Mane, Ghost, Fairy, Protosynthesis, None, None, 55, 55, 55, 135, 135, 135, 
Slither Wing, Paradox Pokémon, チヲハウハネ, Chiwohauhane, #0988, https://archives.bulbagarden.net/wiki/Category:Slither_Wing, Bug, Fighting, Protosynthesis, None, None, 85, 135, 79, 85, 105, 81, 
Sandy Shocks, Paradox Pokémon, スナノケガワ, Sunanokegawa, #0989, https://archives.bulbagarden.net/wiki/Category:Sandy_Shocks, Electric, Ground, Protosynthesis, None, None, 85, 81, 97, 121, 85, 101, 
Iron Treads, Paradox Pokémon, テツノワダチ, Tetsunowadachi, #0990, https://archives.bulbagarden.net/wiki/Category:Iron_Treads, Ground, Steel, Quark Drive, None, None, 90, 112, 120, 72, 70, 106, 
Iron Bundle, Paradox Pokémon, テツノツツミ, Tetsunotsutsumi, #0991, https://archives.bulbagarden.net/wiki/Category:Iron_Bundle, Ice, Water, Quark Drive, None, None, 56, 80, 114, 124, 60, 136, 
Iron Hands, Paradox Pokémon, テツノカイナ, Tetsunokaina, #0992, https://archives.bulbagarden.net/wiki/Category:Iron_Hands, Fighting, Electric, Quark Drive, None, None, 154, 140, 108, 50, 68, 50, 
Iron Jugulis, Paradox Pokémon, テツノコウベ, Tetsunokoube, #0993, https://archives.bulbagarden.net/wiki/Category:Iron_Jugulis, Dark, Flying, Quark Drive, None, None, 94, 80, 86, 122, 80, 108, 
Iron Moth, Paradox Pokémon, テツノドクガ, Tetsunodokuga, #0994, https://archives.bulbagarden.net/wiki/Category:Iron_Moth, Fire, Poison, Quark Drive, None, None, 80, 70, 60, 140, 110, 110, 
Iron Thorns, Paradox Pokémon, テツノイバラ, Tetsunoibara, #0995, https://archives.bulbagarden.net/wiki/Category:Iron_Thorns, Rock, Electric, Quark Drive, None, None, 100, 134, 110, 70, 84, 72, 
Frigibax, Ice Fin Pokémon, セビエ, Sebie, #0996, https://archives.bulbagarden.net/wiki/Category:Frigibax, Dragon, Ice, Thermal Exchange, None, Ice Body, 65, 75, 45, 35, 45, 55, 
Arctibax, Ice Fin Pokémon, セゴール, Segohru, #0997, https://archives.bulbagarden.net/wiki/Category:Arctibax, Dragon, Ice, Thermal Exchange, None, Ice Body, 90, 95, 66, 45, 65, 62, 
Baxcalibur, Ice Dragon Pokémon, セグレイブ, Seglaive, #0998, https://archives.bulbagarden.net/wiki/Category:Baxcalibur, Dragon, Ice, Thermal Exchange, None, Ice Body, 115, 145, 92, 75, 86, 87, 
Gimmighoul,  Pokémon, コレクレー, Collecurei, #0999, https://archives.bulbagarden.net/wiki/Category:Gimmighoul, Ghost, None, Rattled, None, None, 45, 30, 70, 75, 70, 10, 
Gholdengo, Coin Entity Pokémon, サーフゴー, Surfugo, #1000, https://archives.bulbagarden.net/wiki/Category:Gholdengo, Steel, Ghost, Good as Gold, None, None, 87, 60, 95, 133, 91, 84, 
Wo-Chien, Ruinous Pokémon, チオンジェン, Chionjen, #1001, https://archives.bulbagarden.net/wiki/Category:Wo-Chien, Dark, Grass, Tablets of Ruin, None, None, 85, 85, 100, 95, 135, 70, 
Chien-Pao, Ruinous Pokémon, パオジアン, Paojian, #1002, https://archives.bulbagarden.net/wiki/Category:Chien-Pao, Dark, Ice, Sword of Ruin, None, None, 80, 120, 80, 90, 65, 135, 
Ting-Lu, Ruinous Pokémon, ディンルー, Dinlu, #1003, https://archives.bulbagarden.net/wiki/Category:Ting-Lu, Dark, Ground, Vessel of Ruin, None, None, 155, 110, 125, 55, 80, 45, 
Chi-Yu, Ruinous Pokémon, イーユイ, Yiyui, #1004, https://archives.bulbagarden.net/wiki/Category:Chi-Yu, Dark, Fire, Beads of Ruin, None, None, 55, 80, 80, 135, 120, 100, 
Roaring Moon, Paradox Pokémon, トドロクツキ, Todorokutsuki, #1005, https://archives.bulbagarden.net/wiki/Category:Roaring_Moon, Dragon, Dark, Protosynthesis, None, None, 105, 139, 71, 55, 101, 119, 
Iron Valiant, Paradox Pokémon, テツノブジン, Tetsunobujin, #1006, https://archives.bulbagarden.net/wiki/Category:Iron_Valiant, Fairy, Fighting, Quark Drive, None, None, 74, 130, 90, 120, 60, 116, 
Koraidon, Paradox Pokémon, コライドン, Koraidon, #1007, https://archives.bulbagarden.net/wiki/Category:Koraidon, Fighting, Dragon, Orichalcum Pulse, None, None, 100, 135, 115, 85, 100, 135, 
Miraidon, Paradox Pokémon, ミライドン, Miraidon, #1008, https://archives.bulbagarden.net/wiki/Category:Miraidon, Electric, Dragon, Hadron Engine, None, None, 100, 85, 100, 135, 115, 135, 
Walking Wake, Paradox Pokémon, ウネルミナモ, Uneruminamo, #1009, https://archives.bulbagarden.net/wiki/Category:Walking_Wake, Water, Dragon, Protosynthesis, None, None, 99, 83, 91, 125, 83, 109, 
Iron Leaves, Paradox Pokémon, テツノイサハ, Tetsunoisaha, #1010, https://archives.bulbagarden.net/wiki/Category:Iron_Leaves, Grass, Psychic, Quark Drive, None, None, 90, 130, 88, 70, 108, 104, 
Dipplin, Candy Apple Pokémon, カミッチュ, Kamicchu, #1011, https://archives.bulbagarden.net/wiki/Category:Dipplin, Grass, Dragon, Supersweet Syrup, Gluttony, Sticky Hold, 80, 80, 110, 95, 80, 40, 
Poltchageist, Matcha Pokémon, チャデス, Chadeath, #1012, https://archives.bulbagarden.net/wiki/Category:Poltchageist, Grass, Ghost, Hospitality, None, Heatproof, 40, 45, 45, 74, 54, 50, 
Sinistcha, Matcha Pokémon, ヤバソチャ, Yabasocha, #1013, https://archives.bulbagarden.net/wiki/Category:Sinistcha, Grass, Ghost, Hospitality, None, Heatproof, 71, 60, 106, 121, 80, 70, 
Okidogi, Retainer Pokémon, イイネイヌ, Iineinu, #1014, https://archives.bulbagarden.net/wiki/Category:Okidogi, Poison, Fighting, Toxic Chain, None, Guard Dog, 88, 128, 115, 58, 86, 80, 
Munkidori, Retainer Pokémon, マシマシラ, Mashimashira, #1015, https://archives.bulbagarden.net/wiki/Category:Munkidori, Poison, Psychic, Toxic Chain, None, Frisk, 88, 75, 66, 130, 90, 106, 
Fezandipiti, Retainer Pokémon, キチキギス, Kichikigisu, #1016, https://archives.bulbagarden.net/wiki/Category:Fezandipiti, Poison, Fairy, Toxic Chain, None, Technician, 88, 91, 82, 70, 125, 99, 
Ogerpon, Mask Pokémon, オーガポン, Ogerpon, #1017, https://archives.bulbagarden.net/wiki/Category:Ogerpon, Grass, None, Defiant, None, None, 80, 120, 84, 60, 96, 110, 
Archaludon, Alloy Pokémon, ブリジュラス, Briduras, #1018, https://archives.bulbagarden.net/wiki/Category:Archaludon, Steel, Dragon, Stamina, Sturdy, Stalwart, 90, 105, 130, 125, 65, 85, 
Hydrapple, Apple Hydra Pokémon, カミツオロチ, Kamitsuorochi, #1019, https://archives.bulbagarden.net/wiki/Category:Hydrapple, Grass, Dragon, Supersweet Syrup, Regenerator, Sticky Hold, 106, 80, 110, 120, 80, 44, 
Gouging Fire, Paradox Pokémon, ウガツホムラ, Ugatsuhomura, #1020, https://archives.bulbagarden.net/wiki/Category:Gouging_Fire, Fire, Dragon, Protosynthesis, None, None, 105, 115, 121, 65, 93, 91, 
Raging Bolt, Paradox Pokémon, タケルライコ, Takeruraiko, #1021, https://archives.bulbagarden.net/wiki/Category:Raging_Bolt, Electric, Dragon, Protosynthesis, None, None, 125, 73, 91, 137, 89, 75, 
Iron Boulder, Paradox Pokémon, テツノイワオ, Tetsunoiwao, #1022, https://archives.bulbagarden.net/wiki/Category:Iron_Boulder, Rock, Psychic, Quark Drive, None, None, 90, 120, 80, 68, 108, 124, 
Iron Crown, Paradox Pokémon, テツノカシラ, Tetsunokashira, #1023, https://archives.bulbagarden.net/wiki/Category:Iron_Crown, Steel, Psychic, Quark Drive, None, None, 90, 72, 100, 122, 108, 98, 
Terapagos, Tera Pokémon, テラパゴス, Terapagos, #1024, https://archives.bulbagarden.net/wiki/Category:Terapagos, Normal, None, Tera Shift, None, None, 90, 65, 85, 65, 85, 60, 
Pecharunt, Subjugation Pokémon, モモワロウ, Momowarou, #1025, https://archives.bulbagarden.net/wiki/Category:Pecharunt, Poison, Ghost, Poison Puppeteer, None, None, 88, 88, 160, 88, 88, 88, 
